feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,label
0.963123,0.558071,0.954110,0.334902,0.103570,0.099059,0.464804,0.690366,0.869664,0.488210,0.929333,0.432509,0.582937,0.067129,0.306314,0.625077,0.534311,0.524587,0.867352,0.164865,0.423206,0.556736,0.659108,0.971359,0.577249,0.204141,0.310712,0.443393,0.463496,0.080169,0.143899,0.580574,0.029230,0.797944,0.328591,0.687526,0.383805,0.793074,0.603559,0.587811,0.595347,0.729943,0.531286,0.432612,0.386410,0.235099,0.493328,0.097089,0.470036,0.547220,0.227838,0.145213,0.849384,0.813126,0.349737,0.668870,0.266455,0.844586,0.728661,0.652636,0.026834,0.766043,0.979781,0.274350,0.789343,0.416523,0.381990,0.703910,0.956796,0.898956,0.233602,0.661294,0.342685,0.624315,0.777440,0.774455,0.367430,0.115391,0.127292,0.519986,0.016872,0.584193,0.384563,0.046500,0.097014,0.335930,0.132770,0.434673,0.044199,0.401539,0.787278,0.068707,0.161765,0.341193,0.567586,0.840900,0.389282,0.371411,0.599543,0.993305,0.850910,0.980092,0.891759,0.564240,0.701277,0.537955,0.109174,0.692828,0.737071,0.695993,0.694079,0.334218,0.479984,0.095270,0.806492,0.631196,0.374964,0.802524,0.857815,0.096177,0.508201,0.583630,0.026781,0.355456,0.896786,0.015420,0.780109,0.807632,0.555667,0.353264,0.670712,0.183412,0.080116,0.273632,0.884331,0.147920,0.705492,0.138712,0.685735,0.248906,0.999975,0.417226,0.237047,0.380811,0.681991,0.878823,0.086288,0.537648,0.201514,0.060782,0.480938,0.042615,0.092741,0.765533,0.809820,0.685043,0.023756,0.824600,0.306553,0.968521,0.972011,0.744722,0.571774,0.590225,0.252502,0.836760,0.638207,0.400977,0.683708,0.577413,0.886044,0.993156,0.011896,0.666132,0.940461,0.713003,0.236012,0.843680,0.283879,0.241350,0.599966,0.024334,0.174277,0.405523,0.057899,0.851945,0.894852,0.497237,1.000000
0.451179,0.321928,0.436208,0.465938,0.359858,0.583947,0.503665,0.332820,0.560074,0.640825,0.471395,0.558027,0.657914,0.562195,0.469279,0.442139,0.604508,0.371761,0.487481,0.683831,0.483147,0.496697,0.309678,0.429737,0.706540,0.441521,0.365197,0.479415,0.440915,0.258076,0.460050,0.440704,0.534170,0.555410,0.531380,0.563955,0.337019,0.415160,0.403715,0.413729,0.583492,0.411734,0.551904,0.601292,0.577707,0.521643,0.531569,0.487106,0.404407,0.425976,0.417062,0.441183,0.456014,0.600736,0.524040,0.543838,0.480979,0.446865,0.540548,0.570970,0.339479,0.490423,0.342780,0.772247,0.387061,0.459278,0.466812,0.427372,0.592228,0.436493,0.412440,0.397517,0.620828,0.654130,0.296316,0.530784,0.407761,0.448515,0.583803,0.538053,0.303487,0.442604,0.478849,0.443966,0.650160,0.512884,0.508303,0.384076,0.656639,0.545266,0.454187,0.467598,0.477245,0.507848,0.593822,0.394156,0.594483,0.678808,0.348039,0.448260,0.451123,0.499336,0.508587,0.722705,0.618658,0.513737,0.510804,0.593815,0.476399,0.534032,0.354826,0.505072,0.545006,0.585085,0.604448,0.426317,0.493596,0.420803,0.444786,0.529929,0.491430,0.541738,0.625766,0.640543,0.534071,0.375431,0.531825,0.417561,0.491960,0.570170,0.578758,0.349972,0.533450,0.472115,0.530989,0.603201,0.464282,0.625017,0.574419,0.292927,0.368831,0.591796,0.535034,0.504731,0.349434,0.446229,0.451223,0.582815,0.628680,0.656240,0.435129,0.613892,0.507478,0.558307,0.450441,0.501142,0.577490,0.583134,0.564081,0.591293,0.457237,0.497238,0.539955,0.679948,0.389990,0.607982,0.495193,0.433395,0.575083,0.352215,0.434423,0.495746,0.461076,0.468318,0.417108,0.545522,0.423307,0.509715,0.600431,0.431655,0.359597,0.479356,0.435615,0.547323,0.639038,0.434073,0.539472,0.425331,0.000000
0.039596,0.928969,0.135504,0.289243,0.836143,0.168762,0.174097,0.148467,0.753464,0.885456,0.879001,0.409289,0.675473,0.936079,0.980173,0.582559,0.830034,0.246409,0.591732,0.343976,0.670149,0.503257,0.938606,0.164298,0.275144,0.203543,0.170746,0.310972,0.162205,0.228519,0.262615,0.224794,0.111573,0.101238,0.000098,0.722444,0.554958,0.479518,0.806152,0.190342,0.102811,0.988053,0.362744,0.244364,0.160286,0.523290,0.091320,0.242955,0.463627,0.234486,0.816057,0.434086,0.707098,0.326874,0.140649,0.605760,0.808223,0.452128,0.184237,0.460667,0.294997,0.810512,0.379214,0.186989,0.497203,0.299991,0.232004,0.658436,0.633157,0.193188,0.129071,0.421852,0.124552,0.965849,0.234321,0.883255,0.964576,0.713248,0.246210,0.957417,0.696533,0.732371,0.072210,0.390078,0.776433,0.358722,0.248094,0.603978,0.689491,0.744265,0.060583,0.709424,0.595544,0.233721,0.520545,0.114859,0.096667,0.270978,0.683738,0.873412,0.975825,0.923238,0.132139,0.278836,0.933446,0.806090,0.099090,0.738062,0.481383,0.877138,0.268496,0.105586,0.155622,0.829179,0.368069,0.944191,0.308955,0.178115,0.328990,0.934087,0.589091,0.926083,0.880704,0.991547,0.186207,0.231221,0.603361,0.207073,0.891965,0.858969,0.582915,0.862773,0.694597,0.090015,0.067669,0.490580,0.062147,0.675328,0.609397,0.200000,0.094116,0.608957,0.145675,0.267606,0.470450,0.904531,0.750476,0.849773,0.934043,0.469640,0.515431,0.848313,0.321761,0.112144,0.104642,0.436794,0.829721,0.368424,0.001641,0.572512,0.198437,0.647191,0.153592,0.409541,0.615100,0.213577,0.822630,0.434467,0.010514,0.647492,0.967790,0.998606,0.567927,0.452861,0.031057,0.757182,0.511301,0.585587,0.325134,0.499800,0.588177,0.605405,0.685380,0.416036,0.184190,0.619241,0.020250,0.057776,1.000000
0.538824,0.477878,0.607330,0.466967,0.508641,0.522735,0.643116,0.519685,0.461592,0.573206,0.449268,0.389098,0.369108,0.645166,0.449782,0.373430,0.496574,0.665021,0.262056,0.600645,0.559703,0.645867,0.590134,0.500040,0.685477,0.392110,0.535395,0.529728,0.605432,0.542608,0.506688,0.546038,0.477377,0.603433,0.360497,0.457927,0.444698,0.454816,0.497038,0.529617,0.619343,0.363457,0.629565,0.362825,0.577588,0.517421,0.644439,0.592754,0.614805,0.603437,0.644846,0.607238,0.482323,0.519447,0.377051,0.530570,0.356447,0.534047,0.477188,0.525527,0.424874,0.495632,0.551032,0.443825,0.550103,0.581670,0.527197,0.642903,0.356318,0.325583,0.448198,0.415006,0.634743,0.538011,0.364328,0.588719,0.590815,0.549992,0.551747,0.540307,0.555225,0.588612,0.497829,0.576676,0.614868,0.563169,0.624292,0.524193,0.571738,0.678901,0.529460,0.379569,0.488631,0.621976,0.606002,0.384330,0.586547,0.469642,0.665504,0.654914,0.571416,0.499424,0.589922,0.561040,0.574010,0.401764,0.557065,0.532703,0.460244,0.539750,0.412289,0.395579,0.438400,0.619966,0.674430,0.549368,0.486846,0.534344,0.473035,0.412941,0.563378,0.444482,0.414578,0.605033,0.546800,0.355346,0.457045,0.575078,0.500297,0.455687,0.676445,0.597536,0.632783,0.306266,0.451489,0.493792,0.469195,0.767763,0.673381,0.395398,0.371792,0.508162,0.548089,0.431413,0.443496,0.377695,0.396747,0.508073,0.488050,0.496900,0.642839,0.506953,0.682213,0.519880,0.552964,0.521684,0.425232,0.488472,0.399217,0.551061,0.525210,0.386888,0.604108,0.688270,0.764802,0.509638,0.481079,0.478845,0.641415,0.407769,0.537402,0.614023,0.762968,0.560026,0.402986,0.439005,0.544225,0.423869,0.542472,0.542784,0.572600,0.442129,0.395512,0.474941,0.570366,0.452653,0.594500,0.415097,0.000000
0.487459,0.442498,0.525190,0.362602,0.318605,0.421557,0.657649,0.444488,0.585692,0.408140,0.713065,0.338155,0.202376,0.663244,0.440176,0.506106,0.587188,0.580936,0.503227,0.347243,0.489406,0.545383,0.521113,0.574655,0.592180,0.471061,0.605270,0.514362,0.474968,0.627479,0.566830,0.781064,0.427929,0.416660,0.614301,0.372041,0.358307,0.470049,0.329799,0.583937,0.497040,0.349872,0.558687,0.297175,0.730437,0.549024,0.486048,0.611554,0.421895,0.499490,0.416492,0.801191,0.569056,0.493127,0.454697,0.435309,0.519338,0.455952,0.525940,0.513056,0.451246,0.621834,0.604248,0.574505,0.454451,0.528115,0.470459,0.498951,0.402822,0.385837,0.561782,0.584932,0.440323,0.541886,0.400814,0.572002,0.489941,0.508810,0.478985,0.595159,0.527241,0.600252,0.422563,0.450775,0.384298,0.468245,0.648397,0.583700,0.664245,0.437610,0.368825,0.522568,0.573684,0.418961,0.692143,0.601153,0.428863,0.465993,0.521992,0.423465,0.552489,0.428857,0.404247,0.638948,0.637061,0.422786,0.523211,0.610722,0.500911,0.453019,0.603748,0.608772,0.492468,0.554211,0.507106,0.658006,0.481237,0.359704,0.430281,0.447407,0.386897,0.609087,0.532843,0.623880,0.392490,0.428388,0.378578,0.335620,0.407197,0.487478,0.473058,0.567198,0.356256,0.416537,0.586989,0.531809,0.418726,0.407158,0.574410,0.464939,0.545720,0.366450,0.584916,0.505541,0.591673,0.407197,0.336980,0.499453,0.709100,0.318328,0.284926,0.527882,0.549639,0.399634,0.332411,0.325322,0.529607,0.486364,0.594178,0.479319,0.496899,0.347036,0.507855,0.640999,0.544261,0.550405,0.531778,0.433842,0.647953,0.620430,0.535462,0.346932,0.526381,0.543702,0.629626,0.477174,0.456789,0.516827,0.492598,0.541439,0.565003,0.519473,0.504444,0.565919,0.451846,0.510885,0.534014,0.576357,0.000000
0.703411,0.779098,0.824356,0.847682,0.019311,0.269496,0.324119,0.572464,0.818724,0.603924,0.992502,0.768911,0.789203,0.802199,0.271630,0.683126,0.633700,0.735388,0.371082,0.160065,0.590830,0.980933,0.529079,0.016742,0.001085,0.415050,0.426434,0.793377,0.161439,0.004973,0.219687,0.025213,0.041439,0.199716,0.055739,0.288831,0.260709,0.764816,0.243547,0.165516,0.137888,0.095274,0.962869,0.620616,0.030781,0.290233,0.796295,0.034303,0.682974,0.909302,0.406665,0.923899,0.964547,0.751867,0.032516,0.302864,0.895352,0.227816,0.928062,0.088729,0.705254,0.224927,0.934745,0.461813,0.635634,0.709673,0.954010,0.786296,0.504566,0.305895,0.873132,0.040486,0.471111,0.491896,0.027282,0.555372,0.816012,0.947392,0.884358,0.647647,0.632243,0.214949,0.696008,0.399275,0.405263,0.706736,0.161782,0.425781,0.908968,0.820891,0.644879,0.362430,0.545707,0.867325,0.428747,0.991289,0.610476,0.620315,0.700109,0.253711,0.944694,0.719616,0.116310,0.505670,0.984774,0.243797,0.561145,0.147753,0.709862,0.407660,0.918902,0.529114,0.893830,0.242301,0.554819,0.259947,0.414440,0.762622,0.398402,0.247565,0.150400,0.668762,0.620222,0.761851,0.665869,0.848579,0.647787,0.358685,0.689495,0.792759,0.476943,0.682787,0.504177,0.495582,0.163097,0.531433,0.292612,0.634622,0.188756,0.145797,0.416262,0.054871,0.105665,0.443943,0.610322,0.539991,0.330431,0.603107,0.426366,0.360653,0.181133,0.112774,0.339276,0.183789,0.365568,0.358979,0.868352,0.115681,0.979497,0.486094,0.916620,0.089342,0.915782,0.962565,0.597933,0.481026,0.454524,0.892617,0.475062,0.278682,0.682413,0.156771,0.994159,0.481741,0.068754,0.325435,0.339154,0.417598,0.845418,0.243645,0.547531,0.645431,0.599462,0.186612,0.217235,0.997746,0.305581,0.645392,1.000000
0.953365,0.335688,0.814126,0.681504,0.759272,0.417152,0.177952,0.526234,0.239109,0.238522,0.303060,0.306633,0.670361,0.892323,0.601034,0.877330,0.811781,0.415723,0.423172,0.454072,0.168050,0.115569,0.305160,0.614486,0.131571,0.089961,0.898976,0.804416,0.419370,0.267203,0.801555,0.133153,0.080229,0.084928,0.045598,0.357579,0.422966,0.990914,0.788563,0.259997,0.744405,0.230862,0.462598,0.420492,0.191480,0.673131,0.968299,0.654050,0.529105,0.000874,0.191774,0.026766,0.846106,0.707357,0.987298,0.548092,0.689787,0.382060,0.872464,0.115397,0.004797,0.504793,0.358938,0.109746,0.945229,0.838429,0.440942,0.212931,0.495067,0.564420,0.656001,0.819666,0.302176,0.129635,0.566189,0.739347,0.666297,0.672166,0.094234,0.193144,0.275795,0.262184,0.499865,0.753287,0.898240,0.006939,0.331882,0.799424,0.383187,0.531002,0.577761,0.733272,0.606248,0.353342,0.875610,0.420229,0.338508,0.075344,0.812195,0.986357,0.925127,0.958334,0.193317,0.119133,0.718243,0.014634,0.843913,0.534551,0.194693,0.753842,0.588523,0.160464,0.191752,0.134200,0.089464,0.614634,0.051692,0.206612,0.460862,0.160054,0.017219,0.089822,0.310441,0.681813,0.860212,0.899659,0.615033,0.696003,0.284002,0.831848,0.427551,0.482937,0.130643,0.378003,0.747028,0.805809,0.208345,0.376971,0.533620,0.997918,0.822717,0.999801,0.533552,0.605123,0.926861,0.175947,0.683568,0.952678,0.557303,0.395475,0.453137,0.339570,0.553615,0.194041,0.144558,0.120057,0.174052,0.587786,0.395796,0.836840,0.349390,0.057206,0.909438,0.030779,0.191343,0.878374,0.249893,0.003885,0.209104,0.188695,0.244457,0.749371,0.436747,0.284495,0.897198,0.948381,0.965409,0.796053,0.063403,0.183654,0.457190,0.353850,0.075018,0.652723,0.398573,0.943317,0.587765,0.517690,1.000000
0.450340,0.984024,0.507249,0.525922,0.140949,0.502776,0.667968,0.223668,0.585851,0.068911,0.477683,0.328187,0.992460,0.172474,0.095915,0.878847,0.934052,0.040293,0.699839,0.986742,0.453004,0.508738,0.408232,0.425279,0.368895,0.112523,0.675288,0.297798,0.392546,0.510206,0.901771,0.281362,0.332246,0.996917,0.503677,0.503551,0.553413,0.813861,0.185926,0.319734,0.553969,0.761795,0.089067,0.707525,0.604451,0.793892,0.796341,0.961547,0.098687,0.330359,0.027561,0.571923,0.987949,0.721453,0.864201,0.896055,0.957458,0.864684,0.961403,0.922781,0.645207,0.564783,0.727496,0.468026,0.384097,0.466282,0.694165,0.100138,0.871719,0.026361,0.639825,0.591091,0.366302,0.886679,0.645197,0.883678,0.911222,0.888141,0.049869,0.602904,0.555071,0.066754,0.958512,0.337367,0.388474,0.249965,0.191597,0.739379,0.399622,0.379270,0.977067,0.759048,0.029717,0.628655,0.739572,0.874818,0.163714,0.534528,0.568252,0.782828,0.527658,0.783852,0.372472,0.248414,0.953707,0.725680,0.634164,0.631844,0.774509,0.685714,0.259376,0.000412,0.224596,0.712207,0.647009,0.444654,0.603201,0.832441,0.670150,0.195768,0.049566,0.040038,0.833137,0.653376,0.372735,0.805220,0.537435,0.445567,0.321915,0.689083,0.491949,0.451213,0.524435,0.037853,0.693884,0.665018,0.578378,0.043368,0.841792,0.094876,0.676496,0.038009,0.343374,0.875868,0.733948,0.769267,0.610673,0.342728,0.978434,0.472112,0.724129,0.528201,0.855224,0.755303,0.030128,0.761728,0.181306,0.910741,0.744522,0.361636,0.390094,0.424253,0.952162,0.348510,0.518722,0.330355,0.340180,0.762577,0.883724,0.901871,0.228161,0.762169,0.319615,0.361261,0.816315,0.240969,0.381638,0.499612,0.611426,0.599330,0.008061,0.276260,0.275956,0.938060,0.848824,0.674703,0.159582,0.856649,1.000000
0.496464,0.479555,0.664402,0.619087,0.446780,0.556133,0.529337,0.471823,0.310178,0.582097,0.485669,0.366890,0.314162,0.358524,0.601220,0.492698,0.519568,0.489381,0.423165,0.528089,0.517963,0.459805,0.556955,0.614758,0.676225,0.511081,0.310803,0.457833,0.429028,0.419401,0.699990,0.286932,0.503780,0.395118,0.457881,0.471267,0.411908,0.447177,0.461050,0.501451,0.457150,0.453583,0.347386,0.353763,0.423160,0.342510,0.491839,0.585596,0.374161,0.633367,0.629664,0.699657,0.472305,0.435055,0.580233,0.329184,0.578543,0.447025,0.559193,0.604589,0.375039,0.543856,0.506283,0.433566,0.287901,0.497717,0.556665,0.518945,0.393711,0.502877,0.546915,0.345394,0.498647,0.475138,0.469166,0.464572,0.456220,0.488265,0.605719,0.480136,0.436734,0.576870,0.521970,0.421514,0.533284,0.488897,0.446426,0.536804,0.590639,0.413925,0.541548,0.466435,0.539495,0.513328,0.348613,0.416976,0.615879,0.559073,0.474422,0.577445,0.553760,0.310693,0.416357,0.433429,0.597597,0.455140,0.644548,0.267114,0.563996,0.442086,0.584678,0.605404,0.562003,0.477106,0.522968,0.704348,0.469930,0.398965,0.586149,0.533752,0.550218,0.327009,0.432095,0.596980,0.664020,0.620992,0.414699,0.362634,0.459858,0.436412,0.499001,0.338189,0.572846,0.492367,0.475487,0.419720,0.523535,0.525239,0.617390,0.578973,0.460063,0.431587,0.532092,0.355120,0.560483,0.425657,0.534620,0.500327,0.453431,0.540879,0.631353,0.508720,0.554566,0.494295,0.739976,0.317641,0.621528,0.406007,0.495866,0.376739,0.390685,0.434840,0.419376,0.395172,0.467032,0.573704,0.433851,0.365549,0.555392,0.594967,0.369452,0.617998,0.425786,0.551945,0.622910,0.358585,0.482440,0.543147,0.800329,0.506884,0.600343,0.358411,0.488854,0.362410,0.429593,0.575308,0.640083,0.724971,0.000000
0.429245,0.521926,0.642434,0.605695,0.317545,0.472592,0.305490,0.514216,0.728563,0.540740,0.548889,0.602145,0.591865,0.626917,0.585913,0.468467,0.340813,0.361169,0.483507,0.429911,0.422319,0.539633,0.410319,0.501659,0.627128,0.313897,0.415673,0.552384,0.516880,0.481028,0.569517,0.517004,0.533090,0.434368,0.566278,0.572647,0.430912,0.640165,0.730552,0.505453,0.508878,0.560251,0.585678,0.766757,0.473184,0.552201,0.564817,0.517676,0.633511,0.472578,0.808816,0.451534,0.544739,0.500218,0.454653,0.488955,0.463697,0.445767,0.511473,0.579222,0.365600,0.568332,0.531872,0.491793,0.413769,0.436756,0.519975,0.474729,0.417127,0.463759,0.521120,0.562516,0.457667,0.500331,0.438797,0.466395,0.476567,0.400465,0.449907,0.529064,0.541054,0.563092,0.551074,0.270372,0.431428,0.478732,0.387147,0.612536,0.529486,0.616283,0.622644,0.460512,0.489695,0.442698,0.516071,0.468563,0.397453,0.534555,0.432275,0.731144,0.600851,0.606884,0.388060,0.502992,0.295017,0.356695,0.547018,0.475817,0.417109,0.505961,0.462719,0.493921,0.477567,0.404238,0.480301,0.396212,0.387924,0.600343,0.521621,0.363862,0.539476,0.566090,0.524619,0.428707,0.410528,0.557234,0.594174,0.475646,0.475411,0.401722,0.463677,0.514673,0.324621,0.542067,0.524079,0.580389,0.511471,0.439904,0.596562,0.555607,0.501378,0.581089,0.395746,0.587428,0.316805,0.315036,0.457939,0.605942,0.398629,0.571781,0.514603,0.582720,0.466555,0.401044,0.564182,0.431225,0.525064,0.655747,0.532830,0.518563,0.522379,0.672085,0.306435,0.502586,0.342729,0.429472,0.610062,0.410549,0.387022,0.405038,0.736029,0.529391,0.392726,0.408601,0.613570,0.607279,0.496852,0.479246,0.465995,0.360280,0.741301,0.700676,0.306644,0.555980,0.432949,0.645684,0.366273,0.600738,0.000000
0.463394,0.626603,0.615894,0.534716,0.462129,0.542730,0.526565,0.536488,0.659920,0.357753,0.589844,0.402377,0.359136,0.568394,0.433829,0.456292,0.688133,0.647556,0.525179,0.519687,0.521070,0.369019,0.435402,0.597562,0.397148,0.226349,0.306935,0.644502,0.582049,0.478657,0.272051,0.553747,0.592522,0.548274,0.616313,0.572433,0.388047,0.533667,0.409902,0.602505,0.327283,0.554452,0.458423,0.687970,0.527132,0.393093,0.469956,0.411131,0.653714,0.444520,0.378281,0.437948,0.421144,0.543690,0.499808,0.568266,0.567821,0.507530,0.450688,0.412811,0.423861,0.476331,0.521035,0.513214,0.528388,0.380591,0.704794,0.476002,0.352206,0.326576,0.480431,0.434588,0.395858,0.640116,0.578822,0.499210,0.364817,0.508426,0.448190,0.729739,0.627564,0.408159,0.399624,0.594605,0.368239,0.439002,0.478804,0.501067,0.374257,0.593716,0.744496,0.312316,0.570149,0.549182,0.491423,0.302595,0.608774,0.368716,0.511415,0.500938,0.621152,0.354660,0.505889,0.430918,0.444167,0.633723,0.515522,0.586390,0.501998,0.411503,0.487253,0.656866,0.468740,0.514627,0.455404,0.465348,0.519723,0.736705,0.376342,0.506379,0.455916,0.542841,0.508240,0.432134,0.516775,0.567676,0.454680,0.557778,0.533914,0.407225,0.327167,0.474758,0.414685,0.566664,0.353950,0.523816,0.578699,0.569901,0.534311,0.522850,0.550576,0.499505,0.483770,0.394629,0.478074,0.697243,0.319671,0.424973,0.367094,0.406649,0.458203,0.538907,0.510041,0.460838,0.575793,0.611666,0.634859,0.470207,0.463021,0.614705,0.499018,0.278000,0.617994,0.660233,0.532152,0.649527,0.452930,0.515382,0.508757,0.476461,0.373216,0.501613,0.450587,0.527496,0.466345,0.416824,0.575555,0.531213,0.665466,0.441591,0.512153,0.458429,0.513156,0.493669,0.414954,0.554109,0.506725,0.640544,0.000000
0.574710,0.393673,0.781216,0.847595,0.749109,0.109651,0.782913,0.882020,0.214686,0.631619,0.076213,0.004951,0.887082,0.819784,0.775476,0.550673,0.839143,0.590614,0.258336,0.640606,0.417282,0.429022,0.897866,0.677622,0.423296,0.707151,0.868356,0.737658,0.063438,0.806737,0.682234,0.417743,0.299009,0.234822,0.146707,0.603039,0.576461,0.944000,0.060991,0.678718,0.613923,0.947031,0.375489,0.923107,0.861985,0.630523,0.487506,0.516092,0.473923,0.798290,0.084522,0.676648,0.840140,0.783747,0.091881,0.149591,0.054600,0.083979,0.332908,0.008067,0.642421,0.892187,0.194170,0.428515,0.875448,0.553021,0.050144,0.104756,0.373833,0.589699,0.336124,0.271075,0.367871,0.566843,0.693665,0.629750,0.259890,0.108384,0.844412,0.707224,0.338266,0.124419,0.091439,0.715613,0.260425,0.189613,0.672957,0.443101,0.862228,0.914730,0.353726,0.309683,0.951762,0.428213,0.052881,0.502142,0.660500,0.587334,0.381319,0.946105,0.267175,0.118572,0.180994,0.039253,0.609851,0.760496,0.308093,0.447469,0.899046,0.430296,0.406816,0.934443,0.650325,0.550968,0.028885,0.471399,0.628547,0.775763,0.753069,0.656938,0.575965,0.045851,0.882103,0.890122,0.742766,0.473686,0.612968,0.689104,0.407252,0.730748,0.623735,0.458631,0.281592,0.239523,0.206968,0.572480,0.980286,0.421780,0.086672,0.751999,0.637146,0.863191,0.882703,0.906523,0.515240,0.755142,0.919409,0.529076,0.317385,0.636098,0.048325,0.661055,0.471608,0.063043,0.770258,0.384026,0.318864,0.459453,0.115480,0.327500,0.570931,0.452934,0.680307,0.677262,0.639478,0.606534,0.109586,0.563562,0.315124,0.837288,0.046497,0.880383,0.342062,0.192764,0.770338,0.439402,0.781736,0.483968,0.294475,0.910655,0.981790,0.585781,0.327446,0.900098,0.829131,0.880543,0.064788,0.105712,1.000000
0.968139,0.862104,0.373393,0.191636,0.347970,0.797932,0.243687,0.834302,0.743969,0.719599,0.074974,0.745568,0.601503,0.381171,0.677999,0.445764,0.264386,0.955518,0.719069,0.297455,0.583698,0.055024,0.622904,0.519205,0.626876,0.059736,0.670007,0.961426,0.573588,0.945123,0.865528,0.346571,0.678542,0.906270,0.109520,0.559056,0.737844,0.297808,0.721797,0.739920,0.336174,0.081840,0.683359,0.260692,0.691560,0.677936,0.753914,0.417787,0.103506,0.127095,0.241388,0.980912,0.097284,0.418021,0.071073,0.561876,0.573914,0.746129,0.195717,0.268552,0.442097,0.299818,0.081637,0.984937,0.249618,0.568827,0.625106,0.779545,0.398952,0.656975,0.108668,0.086036,0.645952,0.798197,0.815100,0.349270,0.001136,0.427282,0.765616,0.752828,0.536357,0.627846,0.237372,0.575449,0.394080,0.210312,0.304643,0.024131,0.394585,0.415050,0.779140,0.985614,0.908782,0.163789,0.297101,0.530435,0.314361,0.267649,0.393630,0.789837,0.945387,0.967216,0.969029,0.079345,0.933479,0.085908,0.077917,0.510722,0.308598,0.234185,0.389062,0.803431,0.312421,0.200559,0.422518,0.475768,0.911714,0.278341,0.257798,0.766190,0.061898,0.162365,0.792993,0.764035,0.565345,0.637888,0.836279,0.159457,0.692276,0.147181,0.808480,0.217020,0.341258,0.401058,0.150092,0.449867,0.319222,0.214534,0.433269,0.765304,0.517748,0.581169,0.800692,0.248196,0.759353,0.870070,0.288554,0.783863,0.286765,0.721945,0.254947,0.740270,0.520135,0.384859,0.851139,0.302191,0.935175,0.469319,0.428748,0.880762,0.315111,0.248485,0.300008,0.395722,0.159442,0.964476,0.649235,0.924383,0.184269,0.952675,0.495660,0.070431,0.559122,0.327091,0.251469,0.119549,0.588815,0.430193,0.935291,0.699924,0.122564,0.281642,0.562100,0.604434,0.374966,0.091592,0.034317,0.255979,1.000000
